59858	4.9880	-10.6600	4.9773	110.4000	551.0000
59961	4.9840	-11.0100	4.9730	113.1000	526.0000
60064	4.9880	-10.9000	4.9771	106.6000	532.0000
60167	4.9760	-11.3300	4.9647	109.2000	544.0000
60270	4.9840	-10.7600	4.9732	106.9000	532.0000
60373	4.9840	-10.8300	4.9732	109.1000	544.0000
60476	4.9840	-10.5600	4.9734	106.3000	531.0000
60579	4.9880	-12.4600	4.9755	105.7000	593.0000
60682	4.9840	-11.9100	4.9721	106.3000	529.0000
60785	4.9840	-10.9200	4.9731	105.6000	529.0000
60888	4.9840	-10.6400	4.9734	106.7000	532.0000
60991	4.9800	-10.6600	4.9693	111.2000	552.0000
61094	4.9880	-10.6000	4.9774	105.5000	534.0000
61197	4.9880	-10.6100	4.9774	106.9000	532.0000
61300	4.9840	-11.4100	4.9726	106.0000	528.0000
61403	4.9880	-10.6000	4.9774	106.4000	529.0000
61506	4.9720	-11.5900	4.9604	106.3000	529.0000
61609	4.9680	-12.6900	4.9553	139.4000	693.0000
61712	4.9680	-12.9000	4.9551	126.5000	631.0000
61815	4.9720	-12.6400	4.9594	125.8000	624.0000
61918	4.9840	-10.5700	4.9734	107.5000	542.0000
62021	4.9880	-10.7000	4.9773	106.5000	526.0000
62124	4.9880	-10.6200	4.9774	109.1000	542.0000
62227	4.9840	-10.6200	4.9734	106.7000	528.0000
62330	4.9840	-10.9700	4.9730	123.1000	613.0000
62433	4.9840	-10.9000	4.9731	106.5000	531.0000
62536	4.9880	-10.7700	4.9772	111.7000	531.0000
62639	4.9880	-11.6900	4.9763	106.8000	532.0000
62742	4.9840	-10.6800	4.9733	123.7000	616.0000
62845	4.9880	-10.6300	4.9774	107.1000	529.0000
62948	4.9880	-10.6300	4.9774	107.2000	534.0000
63051	4.9840	-10.6400	4.9734	106.3000	532.0000
63154	4.9840	-11.1200	4.9729	105.8000	595.0000
63257	4.9760	-11.9600	4.9640	105.9000	528.0000
63360	4.9880	-10.8200	4.9772	106.2000	529.0000
63463	4.9840	-10.8400	4.9732	105.9000	528.0000
63566	4.9880	-12.5000	4.9755	107.0000	532.0000
63669	4.9840	-10.6200	4.9734	107.7000	536.0000
63772	4.9880	-10.7400	4.9773	107.7000	536.0000
63875	4.9840	-10.7500	4.9733	107.2000	532.0000
63978	4.9880	-10.7400	4.9773	107.5000	593.0000
64081	4.9760	-11.3200	4.9647	115.6000	577.0000
64184	4.9680	-11.4000	4.9566	107.3000	542.0000
64287	4.9880	-10.8100	4.9772	106.5000	532.0000
64390	4.9880	-11.7200	4.9763	112.7000	562.0000
64493	4.9840	-12.6400	4.9714	107.4000	578.0000
